rcode	    名称	现价	总市值	流通市值	所属行业
300541	先进数通	31.3	3756000000	939000000	计算机应用
002305	南国置业	5.61	9728950500	8356376500	房地产开发
002860	星帅尔	41	3115125900	623200000	白色家电
002816	和科达	32.69	3269000000	817250000	专用设备
600366	宁波韵升	18.81	10478522900	9950245000	新材料
300284	苏交科	21.58	12477941100	7443313900	建筑装饰
600793	宜宾纸业	27.52	2897856000	2897856000	造纸
600507	方大特钢	12.19	16165073000	16165073000	钢铁
300123	太阳鸟	14.06	4242259300	3888724900	国防军工
000933	神火股份	13.23	25143615000	25142298000	有色冶炼加工
600629	华建集团	21.03	9089337000	7318436100	建筑装饰
601388	怡球资源	4.87	9863698000	9863698000	有色冶炼加工
000613	*ST东海A	13.58	4944478000	3607449800	酒店及餐饮
002497	雅化集团	14.51	13929600000	11675542400	化学制品
300582	英飞特	18.22	3607560000	901890000	其他电子
002777	久远银海	69	5520000000	2071380000	计算机应用
600996	贵广网络	12.24	12761037700	2570400000	通信服务
603026	石大胜华	35.08	7110014400	4926198600	化工新材料
002430	杭氧股份	13.14	12674893600	10929536600	专用设备
603578	三星新材	50.28	4424640000	1106160000	建筑材料
603060	国检集团	26.23	5770600000	1442650000	建筑装饰
600595	中孚实业	6.32	11006535300	11006535300	有色冶炼加工
600078	澄星股份	6.6	4372980900	4372980900	化学制品
300686	智动力	25.11	3143772000	785943000	电子制造
603991	至正股份	35.27	2628849400	659549000	化工合成材料
603757	大元泵业	57.25	4797550000	1202250000	通用设备
000615	京汉股份	15.06	11750573300	5335597600	房地产开发
002729	好利来	64.56	4304860800	1141420800	其他电子
002365	永安药业	38.47	7557623900	5932318800	化学制药
603505	金石资源	21.27	5104800000	1276200000	石油矿业开采
603067	振华股份	19.98	4395600000	1098900000	基础化学
300500	启迪设计	36.48	4487040000	1254620160	建筑装饰
000807	云铝股份	11.12	28988047000	19146815000	有色冶炼加工
002600	江粉磁材	8.54	20106779000	11341480300	新材料
300288	朗玛信息	31.38	10604601200	5519589700	传媒
300397	天和防务	27.06	6494400000	2792592000	仪器仪表
600392	盛和资源	22.59	30499403000	21258080000	有色冶炼加工
300175	朗源股份	9.17	4317236000	4232966300	农产品加工
601619	嘉泽新能	8.95	17300350000	1733725500	电力
300151	昌红科技	10.38	5215950000	2952594200	通用设备
600846	XD同济科	12.79	7990699800	7990699800	综合
002547	春兴精工	9.8	11054960200	6707457400	电子制造
600050	中国联通	--	1.58339E+11	1.58339E+11	通信服务
600074	保千里	--	25329636000	10660692000	其他电子
600084	中葡股份	--	8450425800	7506492700	饮料制造
600100	同方股份	--	41109278000	30484627000	计算机设备
600136	当代明诚	--	8179788900	4608784200	传媒
600146	商赢环球	--	16792028000	7146000000	服装家纺
600182	S佳通	--	7874400000	3937200000	化工合成材料
600193	创兴资源	--	2879775200	2879775200	贸易
600209	罗顿发展	--	5830068300	5661861500	建筑装饰
600239	云南城投	--	8381685700	8381685700	房地产开发
600248	延长化建	--	3411509600	3366137000	建筑装饰
600255	鑫科材料	--	7149158000	7149158000	有色冶炼加工
600277	亿利洁能	--	21445901000	16361486000	综合
600328	兰太实业	--	5514811200	5514811200	基础化学
600353	旭光股份	--	4110523200	4110523200	电气设备
600358	国旅联合	--	3534556600	3024000000	景点及旅游
600389	江山股份	--	6251850000	6251850000	化学制品
600462	九有股份	--	2951803400	2951803400	造纸
600468	百利电气	--	5272237900	5189801300	电气设备
600485	信威集团	--	42657407000	23802756000	通信设备
600490	鹏欣资源	--	14881612000	11698890000	有色冶炼加工
600559	老白干酒	--	9873876300	7889000000	饮料制造
600579	天华院	--	6015817800	5433415800	专用设备
600581	八一钢铁	--	10071139000	10071139000	钢铁
600588	用友网络	--	30133603000	29656594000	计算机应用
600609	金杯汽车	--	8828750400	8828750400	汽车整车
600653	申华控股	--	6345199800	5693199800	交运设备服务
600655	豫园商城	--	16270485000	16270485000	零售
600666	奥瑞德	--	21355477000	13828083000	光学光电子
600673	东阳光科	--	17998091000	17914564000	有色冶炼加工
600701	工大高新	--	11526950300	5556430800	综合
600715	文投控股	--	41678558000	10078064600	传媒
600795	国电电力	--	68579888000	68579888000	电力
600825	新华传媒	--	7606783500	7606783500	传媒
600859	王府井	--	12482105600	9673704100	零售
600870	厦华电子	--	3944925500	3944925500	视听器材
600871	石化油服	--	45256515000	9018666700	采掘服务
600890	中房股份	--	6527526800	6527526800	房地产开发
600959	江苏有线	--	41059480000	14757605000	通信服务
600975	新五丰	--	4261971600	3060743200	养殖业
600985	雷鸣科化	--	3709932200	3248884600	化学制品
601028	玉龙股份	--	6577416400	6577416400	通用设备
601069	西部黄金	--	16701360000	4982835000	有色冶炼加工
601088	中国神华	--	3.84267E+11	3.18607E+11	煤炭开采
601206	海尔施	--	--	--	生物制品
601313	江南嘉捷	--	3491233700	3491233700	专用设备
601717	郑煤机	--	13478627000	10719967100	专用设备
601872	招商轮船	--	26815258000	23887864000	港口航运
601949	中国出版	--	--	--	传媒
601989	中国重工	--	1.18486E+11	1.14026E+11	国防军工
601999	出版传媒	--	4996796300	4996796300	传媒
603009	北特科技	--	4407106800	4246920100	汽车零部件
603016	新宏泰	--	4237376000	2015156000	电气设备
603079	圣达生物	--	--	--	食品加工制造
603090	宏盛股份	--	2941000000	735250000	通用设备
603126	中材节能	--	10048830000	10048830000	环保工程
603127	昭衍新药	--	--	--	医疗器械服务
603131	上海沪工	--	4576000000	1144000000	通用设备
603181	皇马科技	--	--	--	化学制品
603183	建研院	--	--	--	建筑装饰
603238	诺邦股份	--	3525600000	881400000	纺织制造
603286	日盈电子	--	2107658700	526914670	汽车零部件
603299	井神股份	--	5857336800	2924280500	基础化学
603359	东珠景观	--	--	--	建筑装饰
603500	祥和实业	--	--	--	非汽车交运
603501	韦尔股份	--	8382400000	838240000	半导体及元件
603527	众源新材	--	--	--	有色冶炼加工
603559	中通国脉	--	2774640000	693660000	通信设备
603587	地素时尚	--	--	--	服装家纺
603588	高能环境	--	9396489600	6941824700	环保工程
603598	引力传媒	--	4394741700	1578205600	传媒
603619	中曼石油	--	--	--	采掘服务
603680	今创集团	--	--	--	非汽车交运
603725	天安新材	--	--	--	化工合成材料
603729	龙韵股份	--	4271546900	2312927000	传媒
603813	原尚股份	--	--	--	物流
603861	白云电器	--	9887947000	2926632000	电气设备
603976	正川股份	--	--	--	医疗器械服务
000020	深华发Ａ	--	5436695600	3478375500	电子制造
000029	深深房Ａ	--	11300242200	9959842200	房地产开发
000031	中粮地产	--	14509853000	14509761000	房地产开发
000032	深桑达Ａ	--	6625167400	4384349100	通信设备
000038	深大通	--	10340537300	1560227200	传媒
000061	农 产 品	--	15374495000	15325340000	零售
000099	中信海直	--	6824352900	6824352900	机场航运
000155	*ST川化	--	--	--	化学制品
000301	东方市场	--	6152094000	6152094000	电力
000403	ST生化	--	8430825100	6218980500	生物制品
000413	东旭光电	--	54388618000	32916565000	光学光电子
000422	湖北宜化	--	5638603000	5638185500	化学制品
000503	海虹控股	--	22407638000	22406584000	医药商业
000504	南华生物	--	6106848500	6089194700	传媒
000506	中润资源	--	8128905400	8125870900	房地产开发
000509	华塑控股	--	5051956700	5049092400	建筑材料
000511	*ST烯碳	--	--	--	新材料
000537	广宇发展	--	4450388600	4450388600	房地产开发
000555	神州信息	--	16118205000	14827620000	计算机应用
000557	西部创业	--	8502324700	3411979600	公路铁路运输
000592	平潭发展	--	11107740100	11001613800	种植业与林业
000606	神州易桥	--	7803495400	4810837600	中药
000629	*ST钒钛	--	--	--	石油矿业开采
000633	合金投资	--	3496765900	3495175000	有色冶炼加工
000638	万方发展	--	3446716000	3446716000	房地产开发
000662	天夏智慧	--	13453511000	4607827200	化学制品
000673	当代东方	--	10733822300	5610581800	传媒
000693	*ST华泽	--	6793649000	3466939400	有色冶炼加工
000707	双环科技	--	3448603000	3448591900	基础化学
000755	*ST三维	--	3167536200	3167492300	化工新材料
000766	通化金马	--	13511596000	6277247500	中药
000803	*ST金宇	--	3078314500	3078043000	房地产开发
000806	银河生物	--	11835050600	7515303700	电气设备
000820	神雾节能	--	18454622000	6396543200	环保工程
000829	天音控股	--	10303026900	10203828600	零售
000836	鑫茂科技	--	7311154100	7154962600	通信设备
000838	财信发展	--	7252045700	4174758500	房地产开发
000862	银星能源	--	5578340100	2641438400	电力
000889	茂业通信	--	10365852500	7423792600	通信设备
000905	厦门港务	--	7890660000	7890660000	港口航运
000935	四川双马	--	17604934000	14515984000	建筑材料
000950	*ST建峰	--	--	--	化学制品
000995	皇台酒业	--	2533386200	2533349800	饮料制造
002006	精功科技	--	3600315600	3600315600	专用设备
002012	凯恩股份	--	5503951800	5503951800	造纸
002015	霞客环保	--	3369919200	3369875000	化工合成材料
002024	苏宁云商	--	1.12372E+11	60565025000	零售
002053	云南能投	--	7302947700	4861864900	食品加工制造
002058	威 尔 泰	--	2963642500	2963331600	电气设备
002070	*ST众和	--	6460575400	5762340600	纺织制造
002075	沙钢股份	--	35573161000	35573144000	钢铁
002076	雪 莱 特	--	5162805100	2974605700	其他电子
002110	三钢闽光	--	21510810000	8373402000	钢铁
002129	中环股份	--	21788508000	21788508000	半导体及元件
002141	贤丰控股	--	8112794100	4551747200	其他电子
002143	印纪传媒	--	27485525000	5773825400	传媒
002168	深圳惠程	--	13941820000	13015355500	电气设备
002183	怡 亚 通	--	17079189000	17068290000	物流
002226	江南化工	--	6388065700	5546691700	化学制品
002248	*ST东数	--	1980271700	1869783300	通用设备
002252	上海莱士	--	1.00598E+11	89069359000	生物制品
002256	兆新股份	--	8263788100	5499550600	化学制品
002260	德奥通航	--	6126120000	6126120000	白色家电
002263	大 东 南	--	6161021100	6112157700	化工合成材料
002264	新 华 都	--	5750336600	4850491600	零售
002289	宇顺电子	--	3273363600	2939664500	光学光电子
002331	皖通科技	--	4960631100	4134861200	计算机应用
002356	赫美集团	--	7858108100	6074400000	电气设备
002382	蓝帆医疗	--	6026187500	5905591300	化工合成材料
002399	海普瑞	--	25230890000	25230890000	化学制药
002409	雅克科技	--	7265077300	3487717800	化学制品
002426	胜利精密	--	26172754000	15023570000	通用设备
002442	龙星化工	--	6110400000	4484378900	化工合成材料
002447	壹桥股份	--	8543494400	5769225500	养殖业
002450	康得新	--	68563254000	55984618000	化工合成材料
002473	*ST圣莱	--	2577600000	2537325000	白色家电
002486	嘉麟杰	--	7188480000	6969456000	服装家纺
002504	*ST弘高	--	8308984200	3357831300	建筑装饰
002505	大康农业	--	19198803000	5412295400	养殖业
002509	天广中茂	--	22930933000	12349232500	专用设备
002569	步森股份	--	7403728800	7326294700	服装家纺
002570	贝因美	--	12239564400	12236646800	食品加工制造
002576	通达动力	--	4071366000	2930934100	电气设备
002586	围海股份	--	10232210800	6811622500	建筑装饰
002596	海南瑞泽	--	8087136700	5349749900	建筑材料
002606	大连电瓷	--	8504441500	6354581800	电气设备
002619	艾格拉斯	--	10462515300	3895394300	传媒
002621	三垒股份	--	5126625000	3069061000	专用设备
002622	融钰集团	--	10332000000	10316895800	电气设备
002625	光启技术	--	46086726000	7285407400	新材料
002638	勤上股份	--	12362100600	7624534500	光学光电子
002650	加加食品	--	6727680000	5521146300	食品加工制造
002654	万润科技	--	7681863500	4678879900	光学光电子
002663	普邦股份	--	9859438600	6444226600	建筑装饰
002668	奥马电器	--	12302703600	7457135700	白色家电
002669	康达新材	--	6757739100	4998753000	化学制品
002676	顺威股份	--	11505600000	11505600000	白色家电
002684	猛狮科技	--	12039684500	6850132000	汽车零部件
002694	顾地科技	--	13024862200	10788276400	建筑材料
002701	奥瑞金	--	14649503000	11195462600	包装印刷
002739	万达电影	--	61110310000	22005027000	传媒
002756	永兴特钢	--	10152000000	3946037200	钢铁
002757	南兴装备	--	4099156600	1437985200	专用设备
002781	奇信股份	--	6612750000	2716899800	建筑装饰
002787	华源控股	--	5448349200	1935545000	包装印刷
002796	世嘉科技	--	2520000000	940905000	通用设备
002797	第一创业	--	38526400000	21102939000	证券
002806	华锋股份	--	3496560000	1444000600	半导体及元件
002837	英维克	--	4706722500	1146694560	专用设备
002856	美芝股份	--	3228692400	807332400	建筑装饰
002857	三晖电气	--	2311200000	577800000	电气设备
002891	中宠股份	--	--	--	农产品加工
002893	华通热力	--	--	--	电力
002895	川恒股份	--	--	--	化学制品
002896	中大力德	--	--	--	通用设备
300017	网宿科技	--	26855952000	17705489000	通信设备
300022	吉峰农机	--	2555215400	2158006500	零售
300034	钢研高纳	--	6769680400	6753433800	通用设备
300038	梅泰诺	--	10830104700	4972628200	通信设备
300089	文化长城	--	6491566100	3927064500	家用轻工
300092	科新机电	--	3020028300	2078307400	通用设备
300100	双林股份	--	10330814300	7031026500	汽车零部件
300104	乐视网	--	61198013000	39038419000	通信服务
300109	新开源	--	7920613300	3923166800	化学制品
300134	大富科技	--	17928753000	16642012000	通信设备
300140	中环装备	--	5974628000	4189628600	电气设备
300145	中金环境	--	20340357000	12517366500	通用设备
300149	量子高科	--	8176077000	7847675700	农产品加工
300156	神雾环保	--	24402190000	17396969000	环保工程
